,aroma,weight,sweet,acid,salt,piquant,fat,bitter
"Bordeaux-style Red Blend, Finger Lakes, New York, USA","[-3.226746    1.7810324   0.24879082 -0.5414489  -0.17290564 -1.7879298
  2.7526739  -1.5445502  -1.9621729   2.4828613  -0.03896562 -2.4349308
  0.59834814 -2.786105   -0.8555701   1.8659606   1.0116194   0.99314666
  2.470912    0.8527442   0.17880079  0.5463523  -0.4711647  -2.9615152
 -0.9565486  -1.9372312   2.515952    1.0837976  -2.8405473   1.2646102
  0.59655875  2.6782703  -0.47449532 -2.4780731   0.95090514  1.0123285
  1.6451905  -1.1975702   2.4585803   1.4370526   1.1870943  -1.0780188
 -2.2545352  -0.06184461 -0.2073035  -0.09808131 -1.6622312   0.45106995
  1.6540121  -1.210481    2.2920084  -1.8785859   2.3961334  -1.9794037
 -2.6982648  -0.9361748  -2.2562828   3.022308    3.3376331  -0.29235554
 -2.1858644   0.84095854 -0.7479865  -2.2378752   4.849738   -0.9179152
  0.13482128 -1.8244965  -6.1704354  -1.0598913   0.22261898 -2.1207335
  0.51737934  2.3500755  -1.9199681  -1.2428489  -1.4803449  -1.7743797
  3.8762665   0.86235374  1.9391135  -0.5441858   1.1697793  -0.95234805
 -0.8011126   1.6604532  -1.828871   -0.17601024 -4.2775664   0.08020037
 -1.1362802   1.3478057   2.5475192  -4.44835     1.8345871  -0.20837273
  2.9649205   1.6488454  -0.72597367  1.319048   -2.0742218  -1.1684928
 -2.4360356  -1.7153597  -1.5468957  -2.0626574  -0.18004058 -1.2788707
  1.5438955  -0.69535553  0.7173671   1.6819965   4.62925     1.5364752
 -0.9136998  -1.843576    0.22358972 -4.5571322   2.0354538  -0.08430486
 -3.925135    0.09831598 -0.70199883  2.4920115  -2.3159      0.41719404
 -0.24968825 -0.24895029 -3.8856459  -4.2319946   1.3753413   1.184229
  0.7486904   1.585672    3.4616945  -0.12168808 -0.6594191  -1.9018373
 -2.1255736  -0.411541   -0.7867885   1.9997379   2.669408    1.8500345
 -0.3310658   0.26147383 -1.0618995  -4.704405    1.149602   -2.5530808
  1.4318805  -1.7928108  -0.6900856   1.4580712  -0.8974037  -0.47339234
 -2.9634993  -2.0351672  -0.8682748   1.5810832  -0.606228   -3.1370642
  2.67789     1.949067    1.0917147  -1.6793526   1.9379627  -3.6925395
 -1.1283879  -1.6371588  -0.94760346  1.5991964   1.245971   -0.4428593
  3.5781515   1.8778185   3.0398345  -0.1047521   1.7969551  -2.8722935
  1.0287873   0.23616603 -0.225188    3.2436502  -0.47860676 -3.625459
  0.08655339  4.475297   -0.63888574  3.618985   -0.84202427  2.6804614
 -2.1135554   3.657767    0.7728722   2.526474    2.5802689   0.16628265
 -1.9741845  -0.7547223  -1.4150932  -1.5998147   2.1592665  -2.2846193
 -1.6077658  -1.3537735   1.1629455   1.0680155   1.3660723   0.34173203
  5.0588694   1.1423911   0.956961   -1.7295227  -1.108157    1.8666288
  3.8310573  -0.05322434  3.05703     0.47384906 -0.08788487  3.8146367
  1.7362615   0.13264269 -1.4290385  -3.7673523   0.8827398   2.0883832
  0.09177474 -1.1676977   3.4375992  -0.32633927  0.27438784 -1.9605622
 -3.2227237   0.14088106  1.4366829  -0.82243586  0.9585824   1.7930809
 -4.003275    0.8560919  -1.4748023   2.653276   -1.0924361  -4.009498
 -2.3068874  -0.3631441   1.2270879   0.6445411  -1.416141    0.65402275
  0.48898834 -3.870303    2.9554439   0.97973603 -0.4840405   0.1159037
 -1.2978547  -0.9485959   2.3115969   3.2084372  -2.3077898   3.0508113
 -0.4744384  -1.2782961   1.2936019  -1.8651179  -0.53522146  1.8933975
  1.1628106  -1.2938151   2.5919418   1.6280817   0.98256373  0.8549057
 -2.4690778   1.4060737  -1.5880127  -0.6197927   1.2474663  -0.533041
 -2.0618167  -1.7035896  -0.24346097  1.2582957  -4.102547   -0.86605
  1.2573094  -3.821454   -0.07566806 -2.810208    2.9096255   0.5272313
  3.6860366   3.4505222   2.2152004  -2.939919    2.6057103   0.9557629 ]",0.3354101030893715,0.19247795757431418,0.21160858059286886,0.09523226137413432,0.19347942097086737,0.3334716955282713,0.1785082892363478
"Bordeaux-style Red Blend, Long Island, New York, USA","[ 0.06627969 -1.5383883   1.3340853   1.2963829   4.251943   -3.9213793
  0.02555567 -0.93375415 -3.3266742   2.2141144  -1.0110484   2.2346737
  0.87537044  0.89311427 -2.1690493   1.6302315   2.2999694   1.6587687
  3.1395981   0.44908538  1.3715358   2.1269975  -0.06450772 -6.013511
 -1.6597353  -4.2246246  -0.2542306   1.4280416  -2.134808    2.084569
 -2.4452996   4.1402535   1.6115364  -3.7533538   1.4284712   3.594633
  2.8464363  -0.7749894   3.4969304   3.490842    2.7502575  -2.2845638
 -2.9476044  -0.7791777   1.4918896  -2.070193    1.8941134   0.52373683
  0.85369396 -0.00779758  2.2825468  -2.3117135  -2.5130012  -4.169041
  0.03485141 -2.833505    0.5914718   2.7587385   3.2506244  -1.1009289
 -2.8900936   4.045881   -2.75955    -1.2520155   4.52372     0.23386271
 -0.10278501  1.6892967  -5.368868    0.06409021  0.46440694 -4.1075516
  3.0386837   2.7728138  -0.23090477  1.0487851  -2.9265778  -1.1942468
  2.1358926   2.4244576   2.9109352  -0.22662754  1.9593531  -2.7526448
 -0.20606525  3.4387963  -3.0222685   1.5721102  -0.7542096  -2.3388834
 -1.2831787  -1.8935701   0.55917066 -1.993981   -0.16057332  2.611155
  5.1915016   1.6213936  -1.9874779   5.883358   -1.9026898   2.9530652
 -1.7226092  -4.1094146   3.4873638  -3.8368053  -0.01701705 -4.031991
 -1.7323455  -0.5638535  -1.911493    4.9320116   2.8845446  -0.24708898
  0.5370128   1.117934   -1.3815576  -5.91536     0.94923204 -0.5588035
 -3.233352    2.8280325  -1.6405004   2.6795616  -3.1484096   1.110566
 -1.0974116   0.85755664 -4.7547145  -2.9999123   2.8492253   3.8554583
  4.96512     2.3454835   2.9069932  -0.60506195 -0.3715386  -0.75345176
 -0.6569871   0.77352697 -2.6586916   1.7976941   4.434715    0.790723
 -2.355237    1.299714   -4.716086   -5.039633    1.4331576  -6.289191
  2.3546994  -1.2477592   2.87759     1.8893696  -0.75970364 -3.0270154
 -0.11929027 -5.4350533  -0.16035876  1.1698393  -0.76371306 -4.2061687
  1.9735985   0.26402915  1.051116   -2.415002   -1.6974521  -2.8685045
 -0.9059662  -2.729718   -2.9650133   1.3568939   2.5393407  -1.147921
  3.480008    1.4039534   3.2823086  -0.8797378   0.78129333 -1.318525
  2.3976471  -0.07885887 -1.0886062   4.9729924  -1.6905881  -4.011766
 -0.13938849  3.6526442   0.7048571   3.1183052   1.9976631   0.67496014
  0.59814054  1.9907423  -0.3851274   1.9398023   2.952153    3.6396523
 -3.7492664   0.34883142 -1.0239583   0.03773689  2.30995    -0.732322
 -3.8976095  -1.250019   -2.7382853  -0.02795883 -0.03618066  0.85115314
  7.104168    0.11184271  1.6426479  -2.6164446   2.1359367   4.175715
  0.93127984 -0.4090581   1.5118471  -0.2946224   1.5167804   7.0063667
  4.357973    1.2285551  -0.96396065 -5.6240973   3.8359642   3.0884686
 -1.8568468  -3.301266    4.418673    4.0830884   4.092384   -3.1120589
 -2.650849    1.159021    0.65556544 -0.25012907  2.5930471   0.32712534
 -4.9517736  -1.3761858  -2.3984702   4.181296   -3.4043198  -2.0204895
 -0.28826922 -2.7379138  -0.62925553 -0.37745774 -3.4374588  -0.7160581
 -0.45323694 -3.408005    2.639854    4.122135   -4.1654134  -1.3831803
  0.14554588  0.58221525  1.4711767   3.1550884  -2.5976098   4.2723107
 -1.8487334   1.058928    4.3732624  -0.01903804 -2.1695268   3.6579077
  1.5847627  -0.69287705  3.5483809  -1.3591026   0.21510375  2.0696387
 -2.8562317   0.42840746 -2.12205     1.7223774   1.4569178   2.025655
  3.117698   -2.709095   -0.2357008   2.7528398  -2.8922412  -2.0872335
  0.59909654 -1.7873882  -2.1727762   2.0267696   4.059833    2.4987872
  4.8633265   5.549789   -1.2843481  -3.916216    1.5466388  -1.2501    ]",0.29843188353343414,0.1607317199198734,0.12610051598497699,0.0952321762212743,0.05627330833072686,0.3334716946220871,0.17652345017692178
"Bordeaux-style Red Blend, Sierra Foothills, California, USA","[ -3.3335855   -1.2797539    1.4143531   -1.6117953    3.3491597
  -0.942127     1.5191283   -0.13343173  -0.7743603   -0.9401686
   0.25921014   2.9760342    0.92062855  -4.239211    -1.5621157
   2.524725     4.1689167   -2.3577797    4.945958     0.8403549
   5.0998507    0.5260335   -0.4080551   -4.48872      2.6752658
  -3.9638414    2.8705206    0.09054463  -0.5013077    3.133842
   0.68722117   3.501976    -4.1502805   -1.9136772    1.9872684
  -0.2502441    0.3062042   -1.5972916    5.7244816    2.9720135
   2.8411143   -1.3395845   -1.3805621   -4.3904924    2.0932207
  -3.949943     0.10791529   1.7492868   -4.813953     2.794326
   2.1601393   -2.6166358    1.9877241   -1.9467974   -2.1777058
  -0.8210794    2.390627     4.657273     4.280443     4.0248923
  -0.64010406   1.3987439   -2.7016964   -0.1371613    4.834141
  -1.7151167   -0.45965904  -1.5203412   -7.7017994    0.52570283
  -2.1071913   -1.2808588    3.1412287    3.4754937   -3.6372294
   0.09406555  -2.6995723   -4.2449694   -0.37618142   4.508297
   2.1467519   -1.5551615    0.41610563  -2.684894    -2.0270832
  -1.159124    -3.4771438   -5.69524     -2.7837212   -0.7001598
   0.13146785   2.6199896    2.2253482    1.6118896    1.6339107
   3.8799314    1.9989842    4.158327    -1.5448725    1.3116663
  -1.8635584    3.2063916   -3.136496     3.004193     0.54860276
  -2.9907932    0.67491543  -2.0437515    0.4301752   -1.5501102
   1.3203715    3.2536352    6.9946623   -2.3997707    0.14394075
   0.74498576   0.8799436  -10.340578     0.3721885    0.74090815
  -3.0290225    2.158904    -2.4455543    6.8266506   -0.96965396
  -0.9284073   -1.1303436   -3.358035    -6.604437    -3.6878963
   2.555243     4.480239     2.140793     2.2836137    3.7435684
   2.1385355    0.07494232  -4.342422    -0.16328365  -0.3526734
   0.99680823   1.8861781    2.3453736    4.7197065   -2.6662617
   0.18008071  -3.656671    -5.537969     3.6970053   -2.7542462
   0.294348     5.276028     0.9506125   -1.0094566   -1.958055
  -0.43427664  -2.414927    -3.5687442    1.5519092    2.6173773
   3.7634087   -5.6359563   -0.25011322  -0.9164102    0.06874746
  -3.8731165    1.5987868   -1.0989523   -1.3880746   -2.9928246
  -1.3437986    0.6848816    2.395775    -1.1106137    0.9819434
   0.02062845   2.732675     4.861543     3.3293948    0.9212211
   1.0512455   -1.0236453    2.7963338    5.1432056   -0.9760583
  -5.8779497    1.1383364    4.9962764    1.528648     4.560669
   1.5810173    0.566702    -4.878501     6.9563456   -0.5202702
  -0.9515553    2.2623644    2.567744    -7.543293     0.98674864
  -1.60505      1.9144807    5.471405    -2.6832771   -5.330742
   4.9750776   -0.64845014  -3.1226306   -1.0010972   -2.2952886
   6.6057205    0.59921193   4.632842    -4.6944113    1.1308501
   3.4282262    1.826361    -5.449089    -3.4925778    3.1024566
   3.431014     6.287257     3.3906047   -3.0270712   -1.1387036
  -7.0902996    4.6812296    4.1380787   -4.0914173   -0.9809745
   8.620407     2.8366504    3.8613458   -5.9739876    2.4289627
  -0.07073295   5.319648    -1.6827085    0.9856417    4.751629
  -3.9956799    0.20407982  -1.4648697    4.166926    -0.9626186
  -3.4530005   -3.6532717   -3.1781394    4.4900155    2.114472
  -3.6765866   -4.1192303   -1.1478605   -1.2436445    2.1418834
   2.719679    -4.3100605   -1.4451859   -2.925478     0.9846871
   1.2153432   -0.45807052  -6.0260057    7.993167     0.2026701
  -1.0958365    4.2221065   -1.1221774    1.1098026    5.184504
   3.834743    -1.2300348    1.8804388    0.1169444   -1.7934277
  -1.3070352   -2.1121418    4.5701075    0.15257642  -0.84455836
  -0.704091     0.25992492   1.4162621   -2.7384567   -0.23157549
   3.8834121   -1.9017043   -2.375319     3.2184806   -2.8142066
  -3.248916    -3.0765386    2.3865619   -2.3858147    5.057314
   4.268099     2.8833542   -4.7193403    2.857282    -0.06118536]",0.14617907929233975,0.3426771712028057,0.2466488751883251,0.0952321635565641,0.1266149396146854,0.9166839604855249,0.07364924930309474
"Bordeaux-style Red Blend, South Coast, California, USA","[-3.97257614e+00  4.51127863e+00  1.03026426e+00  9.02936280e-01
 -2.27276945e+00 -3.30597496e+00  1.89828765e+00  4.52373505e-01
 -3.11836338e+00  1.07247829e+00 -8.97537529e-01 -4.64297026e-01
  5.15044868e-01 -9.60329056e-01 -2.08191872e+00  3.74766064e+00
  7.80754089e-01 -1.76036969e-01  2.69093037e+00  2.53606439e+00
  2.10880470e+00 -8.39098930e-01 -2.09918904e+00 -2.97175241e+00
 -1.73365390e+00 -1.44259393e+00  3.81199718e+00  2.03856397e+00
 -2.74050546e+00  2.72648835e+00  6.90644979e-01  2.56099582e-01
 -2.88153553e+00 -1.08934700e+00  1.92348611e+00  2.36551976e+00
  1.70574009e+00 -7.61792481e-01  4.21245146e+00  2.63886428e+00
  2.09492445e+00  3.70608896e-01 -1.96949196e+00  1.43252575e+00
 -4.79539275e-01  1.58281481e+00 -1.57707441e+00  2.50101972e+00
  1.10534596e+00 -1.01536655e+00  3.08393550e+00 -2.19059300e+00
  3.07247424e+00 -3.80255890e+00 -2.70752335e+00  1.67169201e+00
 -2.70713067e+00  3.38666701e+00  3.63388753e+00  1.87270820e+00
 -2.62735820e+00  1.77051365e-01  6.04736507e-01 -1.42595184e+00
  7.07154894e+00 -9.94231403e-01 -7.33237043e-02 -2.88999248e+00
 -6.07986784e+00  1.42439291e-01 -3.64948153e-01 -5.60302198e-01
  1.08119535e+00  2.14506984e+00 -3.30948615e+00 -1.96382999e+00
 -9.35518265e-01 -2.07998824e+00  2.33351636e+00  2.60717297e+00
  3.14187169e+00  5.52577153e-03  1.73491681e+00 -9.52069700e-01
 -1.33536065e+00  2.97001690e-01 -2.58710885e+00 -2.23007274e+00
 -2.89677882e+00  1.09731235e-01 -1.33308971e+00  1.48692071e+00
  2.79351830e+00 -3.93572354e+00  3.28178310e+00  1.63909197e+00
  3.44239926e+00  1.65926111e+00  4.15663242e-01  2.50175643e+00
 -3.61247730e+00 -2.57633877e+00 -3.72761917e+00  5.96309781e-01
 -1.25487673e+00 -3.82064366e+00 -7.86734521e-01 -8.69069278e-01
  1.79404691e-01 -5.14567435e-01  3.35097700e-01  1.07230675e+00
  7.12734270e+00  1.82821465e+00 -9.66339588e-01 -2.73352408e+00
  5.26682697e-02 -8.50958920e+00  1.49725616e+00  1.18202794e+00
 -3.79522324e+00 -2.16202950e+00 -1.86198044e+00  2.07439709e+00
 -2.10899901e+00  1.60195267e+00 -6.18996441e-01  6.88245237e-01
 -3.90143228e+00 -5.63033533e+00  1.18331039e+00  3.65023464e-01
  1.15738714e+00  3.41638112e+00  3.47117877e+00 -5.31882159e-02
 -4.31541586e-03 -2.44388175e+00 -1.99777281e+00  1.59885454e+00
 -3.77522558e-02 -6.98081627e-02  1.13256061e+00  5.06015062e+00
 -1.79225934e+00 -2.78448433e-01 -7.76932418e-01 -4.25665712e+00
  2.93467671e-01 -2.33821225e+00  1.66136539e+00 -6.49685800e-01
 -2.05926728e+00  8.29646409e-01 -2.09863830e+00  7.97226191e-01
 -3.82056069e+00 -1.40361404e+00  6.04804873e-01  1.55788231e+00
 -2.28248692e+00 -2.97900701e+00  2.42755413e+00  3.67036080e+00
  2.50692821e+00 -2.23802567e+00  1.56198263e+00 -2.42844415e+00
 -1.89336240e+00 -3.55501676e+00 -4.38754946e-01  1.50537193e+00
  1.34198713e+00 -1.31045210e+00  2.42553568e+00  1.93260896e+00
  2.42070842e+00  9.83902752e-01  3.86388803e+00 -1.74028683e+00
  2.29095554e+00  9.65152323e-01  7.65806615e-01  5.03406000e+00
 -7.01793253e-01 -6.52259970e+00  3.88893247e+00  6.17603493e+00
 -3.22569966e+00  3.62463784e+00 -1.79849422e+00  3.06424499e+00
 -3.79968333e+00  3.78276062e+00  3.75384331e-01  1.77936184e+00
  2.77008319e+00  1.38746214e+00 -1.61838424e+00 -8.65045369e-01
 -1.53748715e+00 -2.30776691e+00  2.18202949e+00 -3.40991235e+00
 -2.53807187e+00  5.71522713e-02  2.13447765e-01 -3.45033258e-01
  2.10552907e+00  5.41679502e-01  7.40966654e+00  4.30819368e+00
  1.16702497e+00 -2.22031021e+00 -3.32641339e+00  3.58174968e+00
  5.14995003e+00  7.36289024e-01  3.33072543e+00  2.18224406e+00
  9.51553404e-01  4.63798475e+00  2.63641977e+00  7.51725435e-02
 -7.81477273e-01 -2.36933780e+00  9.28044260e-01  2.40732169e+00
  1.53358829e+00 -7.96191931e-01  4.33434439e+00 -1.93398583e+00
 -8.63431633e-01 -2.27880549e+00 -4.23523283e+00 -1.81641376e+00
  1.91290379e+00  1.95613012e-01  2.09803939e+00  2.28863692e+00
 -2.57524943e+00 -3.00995052e-01 -1.90452728e-02  4.86758852e+00
  1.17169464e+00 -4.89952993e+00 -2.92283440e+00 -7.91443110e-01
  1.57480955e+00  9.51096594e-01 -2.04726911e+00 -9.05994117e-01
  2.60748804e-01 -4.46150398e+00  3.69568419e+00  1.93180180e+00
 -3.71182942e+00 -6.88486516e-01 -3.04694176e+00 -4.21231300e-01
  1.78312171e+00  4.69522810e+00 -1.85962319e-01  5.51909876e+00
 -9.08405408e-02 -3.10701632e+00  1.07871974e+00 -1.97425497e+00
  7.37750590e-01  1.58321226e+00  1.81547451e+00 -2.08568382e+00
  1.33817101e+00  5.18686008e+00  3.68580371e-01 -2.46631241e+00
 -3.08818078e+00  1.43917465e+00 -1.45543203e-01  2.34500480e+00
  3.06815267e+00  9.43069637e-01 -1.17268908e+00 -1.07826626e+00
 -1.27853319e-01  7.48690426e-01 -3.70389056e+00 -9.81347084e-01
  9.19794559e-01 -5.18261003e+00 -2.05556929e-01 -2.56511784e+00
  1.72702181e+00  9.95947599e-01  5.21211576e+00  3.84247947e+00
  4.08732748e+00 -4.42952394e+00 -1.31168410e-01  1.52932692e+00]",0.16398193833747152,0.0,0.2440189555065556,0.0952321762212743,0.14073172263745531,0.3334716946220871,0.24959161587173515
"Cabernet Franc, Finger Lakes, New York, USA","[-2.39750600e+00  1.03329313e+00  4.72259015e-01 -4.59311396e-01
 -2.32963011e-01 -2.22649360e+00  2.68591738e+00 -5.80155551e-01
 -2.76898098e+00  2.06178594e+00 -5.95785141e-01 -1.26544133e-01
  4.20648694e-01 -1.34928954e+00 -3.40716898e-01  3.36038113e+00
  8.18874717e-01  5.17363846e-01  2.80638576e+00  1.32363343e+00
  5.60393453e-01  7.37430751e-02 -1.67083895e+00 -2.30639338e+00
 -7.90517092e-01 -1.65756488e+00  1.53461289e+00  9.87460434e-01
 -3.07642603e+00  2.44853163e+00 -5.57071626e-01  3.09346032e+00
 -6.31742120e-01 -2.99636126e+00  1.38450527e+00  1.48107159e+00
  1.73918951e+00 -1.99812245e+00  3.83718514e+00  1.98201382e+00
  1.38474035e+00 -6.55809045e-01 -2.37716842e+00  7.83717155e-01
  2.99589872e-01 -1.65752232e-01  9.66339605e-04  6.50007188e-01
  2.55468655e+00 -2.16893509e-01  1.36452663e+00 -2.67844796e+00
  1.06486881e+00 -3.13452888e+00 -2.84952331e+00 -8.52115095e-01
 -1.46071744e+00  2.47691727e+00  3.17199993e+00 -9.12145197e-01
 -2.39097261e+00  1.50638223e-01 -1.68401897e-01 -1.31110394e+00
  4.11231375e+00 -1.96292281e+00  2.84042507e-02 -2.09348202e+00
 -6.31310320e+00 -1.43797696e-01 -3.62020940e-01 -1.78581834e+00
  1.53275001e+00  3.24814939e+00 -2.73387122e+00 -1.32475245e+00
 -2.24305749e+00 -1.61963558e+00  3.51567483e+00  1.26887250e+00
  1.39109612e+00 -2.45269299e-01  2.38026857e+00 -2.02571368e+00
 -7.14334726e-01  2.66581845e+00 -2.27325416e+00  4.38883245e-01
 -2.88887310e+00 -4.92527001e-02 -7.28802979e-01  1.00575709e+00
  1.51293719e+00 -3.02263713e+00  2.05782819e+00  1.08302021e+00
  2.16981268e+00  2.21988368e+00 -1.24022022e-01  5.33242881e-01
 -6.86959863e-01  2.13790461e-01 -2.41473174e+00 -8.58466566e-01
 -6.63506389e-01 -2.79271865e+00  2.46897489e-01 -8.08143079e-01
  1.22268224e+00 -1.24747925e-01  9.74471152e-01  2.86246157e+00
  4.94797182e+00  1.47258369e-02 -1.93824947e+00 -1.31152010e+00
 -2.24811777e-01 -5.82285786e+00  1.69069850e+00 -6.57718241e-01
 -4.18617439e+00 -5.61498523e-01 -1.71662366e+00  2.66785145e+00
 -2.24681759e+00  7.57169902e-01 -2.17269789e-02 -7.65978992e-01
 -3.55998278e+00 -3.09395885e+00  9.40037966e-01  1.29600811e+00
  2.29875159e+00  1.66888416e+00  3.74687719e+00 -1.17818916e+00
 -1.07773471e+00 -2.49703813e+00 -9.44407940e-01  7.43459985e-02
  2.08930537e-01  1.62293994e+00  1.57930529e+00  2.54289627e+00
 -1.60024464e+00  1.08127570e+00 -1.88183177e+00 -5.86464596e+00
  6.24888897e-01 -2.58502531e+00  1.91736782e+00 -1.30625451e+00
 -1.80841550e-01  1.91446316e+00 -1.24955344e+00 -1.74174273e+00
 -2.84325480e+00 -2.74518275e+00 -5.45792103e-01  1.80260968e+00
 -1.40115356e+00 -4.70532608e+00  1.10971510e+00  1.98223209e+00
  7.27624655e-01 -1.58633101e+00  1.90490782e+00 -3.07207131e+00
 -2.22841358e+00 -1.95172083e+00 -1.98510826e+00  1.65243232e+00
  2.88803220e+00 -1.13742399e+00  4.31877422e+00  1.74099815e+00
  2.47059751e+00  3.08998764e-01  1.10172665e+00 -3.13304234e+00
  1.13652778e+00  8.13027501e-01  7.10926624e-03  4.57848692e+00
 -1.08019197e+00 -5.11773634e+00  1.66325450e+00  3.26609159e+00
 -5.84325969e-01  3.87115288e+00 -9.67136979e-01  2.62787580e+00
 -2.16739964e+00  4.82972383e+00  1.35287166e-01  1.55590618e+00
  1.61336493e+00  4.64706302e-01 -3.35347724e+00 -2.04334688e+00
 -1.88176441e+00 -2.39288783e+00  1.87353313e+00 -1.21182609e+00
 -3.03031898e+00 -1.82869688e-01  4.06656474e-01  4.16087031e-01
  5.00742972e-01  7.76563764e-01  4.68000937e+00  1.30688262e+00
 -6.36941642e-02 -3.42534614e+00 -1.71529412e+00  3.10619760e+00
  3.93929482e+00 -1.15160608e+00  2.33348155e+00  1.56780630e-01
  7.22064495e-01  4.18359423e+00  2.56705379e+00 -6.36873305e-01
 -8.22714627e-01 -4.69683313e+00  7.06291735e-01  3.22885585e+00
 -3.73134643e-01  2.73853660e-01  4.63012266e+00  5.75304627e-01
  1.64235544e+00 -1.53514755e+00 -4.49705315e+00 -1.00257552e+00
  1.65677965e+00  5.26231155e-02  2.33083510e+00  1.94896495e+00
 -4.76847506e+00 -6.20587289e-01 -2.07467532e+00  3.63567829e+00
 -4.99288827e-01 -4.36962700e+00 -2.68856359e+00 -1.01886761e+00
  8.54757369e-01  9.28269267e-01 -5.54572701e-01  8.49581540e-01
 -2.84182340e-01 -3.42263365e+00  2.21566987e+00  4.44815904e-01
 -1.31579852e+00 -7.54915655e-01 -1.46760738e+00 -1.53487289e+00
  1.92498159e+00  2.69356728e+00 -2.00096154e+00  4.48919868e+00
 -1.06210148e+00 -1.60595596e+00  3.95077199e-01 -1.40704322e+00
 -7.32936680e-01  2.72056818e+00  3.81085545e-01 -4.12715524e-01
  2.08350301e+00  2.13643527e+00  9.84049559e-01  5.41518889e-02
 -2.17613649e+00  1.82723057e+00 -8.38524163e-01  3.77159834e-01
  5.26403785e-01 -1.14859986e+00 -2.21789584e-01 -2.36395693e+00
 -1.59039855e+00  8.31812084e-01 -4.64600134e+00 -1.94205940e+00
  8.16128254e-01 -2.74434280e+00  8.51792470e-02 -3.26108527e+00
  2.77710438e+00  7.10805595e-01  3.70418501e+00  2.75300884e+00
  1.86655712e+00 -2.27773428e+00  1.69786751e+00  9.23430681e-01]",0.3064116520110575,0.22030743435076414,0.18831394544416255,0.16102932226740352,0.12309084910290068,0.3337019989942537,0.23050035291769141
